song,artist,play_time,download_time,username
Your Ole Handy Man,Dolly Parton,"16Oct2019,7:55am",2020-03-24 14:53:02.024856,rosiedempsey93
Dumb Blonde,Dolly Parton,"16Oct2019,7:53am",2020-03-24 14:53:02.024856,rosiedempsey93
Kundalini Express,Love And Rockets,"15Oct2019,8:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mr. Jones,Counting Crows,"15Oct2019,8:48pm",2020-03-24 14:53:02.024856,rosiedempsey93
Story of an Artist,Daniel Johnston,"15Oct2019,8:43pm",2020-03-24 14:53:02.024856,rosiedempsey93
Detachable Penis,King Missile,"15Oct2019,8:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
Under the Bridge,Red Hot Chili Peppers,"15Oct2019,8:35pm",2020-03-24 14:53:02.024856,rosiedempsey93
Only Happy When It Rains,Garbage,"15Oct2019,8:31pm",2020-03-24 14:53:02.024856,rosiedempsey93
Golden Retriever,Super Furry Animals,"15Oct2019,8:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fuck the People,The Kills,"15Oct2019,8:24pm",2020-03-24 14:53:02.024856,rosiedempsey93
Pounding,Doves,"15Oct2019,6:12pm",2020-03-24 14:53:02.024856,rosiedempsey93
No Fun,The Magic Gang,"15Oct2019,6:08pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cemetry Gates ,The Smiths,"15Oct2019,6:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
Jeremy,Pearl Jam,"15Oct2019,5:58pm",2020-03-24 14:53:02.024856,rosiedempsey93
Losing My Religion,R.E.M.,"15Oct2019,5:54pm",2020-03-24 14:53:02.024856,rosiedempsey93
Kooks ,David Bowie,"15Oct2019,5:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Get It On,T. Rex,"15Oct2019,5:50pm",2020-03-24 14:53:02.024856,rosiedempsey93
Get It On,T. Rex,"15Oct2019,5:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
Tell Me When It's Over,The Dream Syndicate,"15Oct2019,5:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fell on Black Days,Soundgarden,"15Oct2019,5:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Big River,Johnny Cash,"15Oct2019,5:34pm",2020-03-24 14:53:02.024856,rosiedempsey93
Month of May,Arcade Fire,"15Oct2019,5:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cool For Cats,Squeeze,"15Oct2019,5:27pm",2020-03-24 14:53:02.024856,rosiedempsey93
"Another Girl, Another Planet",The Only Ones,"15Oct2019,12:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cool For Cats,Squeeze,"15Oct2019,11:21am",2020-03-24 14:53:02.024856,rosiedempsey93
Gold Lion,Yeah Yeah Yeahs,"15Oct2019,10:43am",2020-03-24 14:53:02.024856,rosiedempsey93
Calling Occupants Of Interplanetary Craft,Babes in Toyland,"15Oct2019,10:38am",2020-03-24 14:53:02.024856,rosiedempsey93
"Oh, Lonesome Me",Don Gibson,"15Oct2019,10:36am",2020-03-24 14:53:02.024856,rosiedempsey93
Because I Want You,Placebo,"15Oct2019,10:33am",2020-03-24 14:53:02.024856,rosiedempsey93
Ten Storey Love Song,The Stone Roses,"15Oct2019,10:28am",2020-03-24 14:53:02.024856,rosiedempsey93
Evil,Interpol,"15Oct2019,10:24am",2020-03-24 14:53:02.024856,rosiedempsey93
Upon This Tidal Wave of Young Blood,Clap Your Hands Say Yeah,"15Oct2019,10:19am",2020-03-24 14:53:02.024856,rosiedempsey93
Lover's Rock ,The Clash,"15Oct2019,10:15am",2020-03-24 14:53:02.024856,rosiedempsey93
Colorblind,Counting Crows,"15Oct2019,10:12am",2020-03-24 14:53:02.024856,rosiedempsey93
School ,Nirvana,"15Oct2019,10:09am",2020-03-24 14:53:02.024856,rosiedempsey93
Teenage Kicks,The Undertones,"15Oct2019,10:07am",2020-03-24 14:53:02.024856,rosiedempsey93
Something To Talk About,Badly Drawn Boy,"15Oct2019,10:03am",2020-03-24 14:53:02.024856,rosiedempsey93
Alice,The Sisters of Mercy,"15Oct2019,9:59am",2020-03-24 14:53:02.024856,rosiedempsey93
Heroes ,David Bowie,"15Oct2019,9:56am",2020-03-24 14:53:02.024856,rosiedempsey93
Whatever Happened To...? ,Buzzcocks,"15Oct2019,9:54am",2020-03-24 14:53:02.024856,rosiedempsey93
Hang On To Yourself ,David Bowie,"15Oct2019,9:51am",2020-03-24 14:53:02.024856,rosiedempsey93
Step On ,Happy Mondays,"15Oct2019,9:45am",2020-03-24 14:53:02.024856,rosiedempsey93
24 Hour Party People,Happy Mondays,"15Oct2019,9:38am",2020-03-24 14:53:02.024856,rosiedempsey93
Common People,Pulp,"15Oct2019,9:29am",2020-03-24 14:53:02.024856,rosiedempsey93
Are 'Friends' Electric?,Gary Numan / Tubeway Army,"15Oct2019,9:29am",2020-03-24 14:53:02.024856,rosiedempsey93
Are 'Friends' Electric?,Gary Numan / Tubeway Army,"15Oct2019,9:24am",2020-03-24 14:53:02.024856,rosiedempsey93
Faster,Manic Street Preachers,"15Oct2019,9:19am",2020-03-24 14:53:02.024856,rosiedempsey93
Handsome Devil ,The Smiths,"15Oct2019,9:16am",2020-03-24 14:53:02.024856,rosiedempsey93
Jolene,Dolly Parton,"15Oct2019,9:13am",2020-03-24 14:53:02.024856,rosiedempsey93
That's When I Reach for My Revolver,Mission of Burma,"15Oct2019,9:09am",2020-03-24 14:53:02.024856,rosiedempsey93
Rococo,Arcade Fire,"15Oct2019,9:05am",2020-03-24 14:53:02.024856,rosiedempsey93
Don't Let's Start,They Might Be Giants,"15Oct2019,9:03am",2020-03-24 14:53:02.024856,rosiedempsey93
Babies,Pulp,"15Oct2019,8:59am",2020-03-24 14:53:02.024856,rosiedempsey93
Greystone Chapel ,Johnny Cash,"15Oct2019,8:59am",2020-03-24 14:53:02.024856,rosiedempsey93
Babies,Pulp,"15Oct2019,8:55am",2020-03-24 14:53:02.024856,rosiedempsey93
Before I'm Gone,Smoking Popes,"15Oct2019,8:46am",2020-03-24 14:53:02.024856,rosiedempsey93
Superstar,Sonic Youth,"15Oct2019,8:40am",2020-03-24 14:53:02.024856,rosiedempsey93
Wave of Mutilation,Pixies,"15Oct2019,8:38am",2020-03-24 14:53:02.024856,rosiedempsey93
Pure Morning,Placebo,"15Oct2019,8:18am",2020-03-24 14:53:02.024856,rosiedempsey93
The Drowners,Suede,"15Oct2019,8:14am",2020-03-24 14:53:02.024856,rosiedempsey93
Evil,Interpol,"15Oct2019,8:10am",2020-03-24 14:53:02.024856,rosiedempsey93
Going Down To Liverpool,The Bangles,"15Oct2019,8:06am",2020-03-24 14:53:02.024856,rosiedempsey93
Mr Understanding,Pete and the Pirates,"15Oct2019,8:03am",2020-03-24 14:53:02.024856,rosiedempsey93
Moon Over Marin,Dead Kennedys,"15Oct2019,7:59am",2020-03-24 14:53:02.024856,rosiedempsey93
Cool For Cats,Squeeze,"15Oct2019,7:55am",2020-03-24 14:53:02.024856,rosiedempsey93
Smiths Disco,The Courteeners,"14Oct2019,7:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
Better Man ,Pearl Jam,"14Oct2019,7:02pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Bends,Radiohead,"14Oct2019,7:02pm",2020-03-24 14:53:02.024856,rosiedempsey93
Rotterdam (Or Anywhere),The Beautiful South,"14Oct2019,6:58pm",2020-03-24 14:53:02.024856,rosiedempsey93
Hush ,Deep Purple,"14Oct2019,6:54pm",2020-03-24 14:53:02.024856,rosiedempsey93
What Do I Get? ,Buzzcocks,"14Oct2019,6:50pm",2020-03-24 14:53:02.024856,rosiedempsey93
Shakespeare's Sister ,The Smiths,"14Oct2019,6:47pm",2020-03-24 14:53:02.024856,rosiedempsey93
Show Me How To Live,Audioslave,"14Oct2019,6:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
Goin' Back,The Byrds,"14Oct2019,6:36pm",2020-03-24 14:53:02.024856,rosiedempsey93
Walking The Cow,Daniel Johnston,"14Oct2019,6:36pm",2020-03-24 14:53:02.024856,rosiedempsey93
Negative Creep ,Nirvana,"14Oct2019,6:33pm",2020-03-24 14:53:02.024856,rosiedempsey93
Scooby Snacks,Fun Lovin' Criminals,"14Oct2019,6:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Think I'm Paranoid,Garbage,"14Oct2019,6:29pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sappy ,Nirvana,"14Oct2019,6:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
Married With Children ,Oasis,"14Oct2019,6:19pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Blues Are Still Blue,Belle and Sebastian,"14Oct2019,6:14pm",2020-03-24 14:53:02.024856,rosiedempsey93
Steal My Sunshine ,Len,"14Oct2019,6:11pm",2020-03-24 14:53:02.024856,rosiedempsey93
No Waves,Fidlar,"14Oct2019,6:08pm",2020-03-24 14:53:02.024856,rosiedempsey93
Oh Yeah ,Ash,"14Oct2019,6:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
Hounds Of Love,The Futureheads,"14Oct2019,3:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
Adolescent Sex,Japan,"14Oct2019,3:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Like Eating Glass,Bloc Party,"14Oct2019,3:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Susan's House,Eels,"14Oct2019,3:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Prove Yourself,Radiohead,"14Oct2019,3:26pm",2020-03-24 14:53:02.024856,rosiedempsey93
California Über Alles,Dead Kennedys,"14Oct2019,3:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
Lately,I Am Kloot,"12Oct2019,10:24pm",2020-03-24 14:53:02.024856,rosiedempsey93
You Really Got Me ,The Kinks,"12Oct2019,10:19pm",2020-03-24 14:53:02.024856,rosiedempsey93
Pinball Wizard,The Who,"12Oct2019,10:16pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Dreams of Children,The Jam,"12Oct2019,10:13pm",2020-03-24 14:53:02.024856,rosiedempsey93
A Pillar of Salt,The Thermals,"12Oct2019,10:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Digital,Joy Division,"12Oct2019,10:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
Are You In Love With A Notion?,The Courteeners,"12Oct2019,10:03pm",2020-03-24 14:53:02.024856,rosiedempsey93
Public Image,Public Image Ltd.,"12Oct2019,10:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
English Rose,The Jam,"12Oct2019,9:57pm",2020-03-24 14:53:02.024856,rosiedempsey93
In Between Days,Ben Folds,"12Oct2019,9:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
We Used to Wait,Arcade Fire,"12Oct2019,9:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
In Between Days,Ben Folds,"12Oct2019,9:49pm",2020-03-24 14:53:02.024856,rosiedempsey93
Walking Down Madison,Kirsty MacColl,"12Oct2019,9:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Sound Of The Suburbs,The Members,"12Oct2019,9:39pm",2020-03-24 14:53:02.024856,rosiedempsey93
Something in the Way,Nirvana,"12Oct2019,9:34pm",2020-03-24 14:53:02.024856,rosiedempsey93
Changes ,David Bowie,"12Oct2019,9:31pm",2020-03-24 14:53:02.024856,rosiedempsey93
My Girl,Madness,"12Oct2019,9:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Jambalaya (On The Bayou) ,Hank Williams,"12Oct2019,9:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Walk Away,Franz Ferdinand,"12Oct2019,9:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
Come as You Are,Nirvana,"12Oct2019,9:17pm",2020-03-24 14:53:02.024856,rosiedempsey93
Soho Square,Kirsty MacColl,"12Oct2019,9:13pm",2020-03-24 14:53:02.024856,rosiedempsey93
Skinny Little Bitch,Hole,"12Oct2019,9:09pm",2020-03-24 14:53:02.024856,rosiedempsey93
Delivery,Babyshambles,"12Oct2019,9:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
Disarm ,The Smashing Pumpkins,"12Oct2019,9:03pm",2020-03-24 14:53:02.024856,rosiedempsey93
The View from the Afternoon,Arctic Monkeys,"12Oct2019,9:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Lucifer Sam ,Pink Floyd,"12Oct2019,8:57pm",2020-03-24 14:53:02.024856,rosiedempsey93
Lola ,The Kinks,"12Oct2019,8:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
22 Grand Job,The Rakes,"12Oct2019,8:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Animal Nitrate,Suede,"12Oct2019,8:47pm",2020-03-24 14:53:02.024856,rosiedempsey93
Walk on the Wild Side,Lou Reed,"12Oct2019,8:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
Jilted John ,Jilted John,"12Oct2019,8:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
Walk on the Wild Side,Lou Reed,"12Oct2019,8:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
Dumb,Nirvana,"12Oct2019,8:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Beat on the Brat ,Ramones,"12Oct2019,8:34pm",2020-03-24 14:53:02.024856,rosiedempsey93
I'm Waiting for the Man,The Velvet Underground,"12Oct2019,8:29pm",2020-03-24 14:53:02.024856,rosiedempsey93
"Mind Eraser, No Chaser",Them Crooked Vultures,"12Oct2019,8:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
A Rush and a Push and the Land Is Ours ,The Smiths,"12Oct2019,8:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
Flyswatter,Eels,"12Oct2019,8:19pm",2020-03-24 14:53:02.024856,rosiedempsey93
Like a Rolling Stone,Bob Dylan,"12Oct2019,8:13pm",2020-03-24 14:53:02.024856,rosiedempsey93
Levitate Me,Pixies,"12Oct2019,8:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sunny Afternoon ,The Kinks,"12Oct2019,8:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sunny Afternoon ,The Kinks,"12Oct2019,8:07pm",2020-03-24 14:53:02.024856,rosiedempsey93
My Home Sweet Homicide,Wednesday 13,"12Oct2019,8:03pm",2020-03-24 14:53:02.024856,rosiedempsey93
Haunted By You,Gene,"12Oct2019,8:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Woke Up This Morning,Alabama 3,"12Oct2019,7:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
Old to Begin,Pavement,"12Oct2019,7:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Bitter End,Placebo,"12Oct2019,7:49pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fuckabout,Drenge,"12Oct2019,7:45pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Wanna Be Your Dog,The Stooges,"12Oct2019,4:49pm",2020-03-24 14:53:02.024856,rosiedempsey93
Funnel of Love,Wanda Jackson,"12Oct2019,4:47pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Had Too Much To Dream (Last Night),The Electric Prunes,"12Oct2019,4:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
Complication,The Monks,"12Oct2019,4:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
Maggie's Farm,Bob Dylan,"12Oct2019,4:38pm",2020-03-24 14:53:02.024856,rosiedempsey93
"So Long, Marianne",Leonard Cohen,"12Oct2019,4:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
For What It's Worth,Buffalo Springfield,"12Oct2019,4:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Fought the Law,The Bobby Fuller Four,"12Oct2019,4:27pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fortunate Son,Creedence Clearwater Revival,"12Oct2019,4:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Friday on My Mind,The Easybeats,"12Oct2019,4:22pm",2020-03-24 14:53:02.024856,rosiedempsey93
Send Me A Postcard,Shocking Blue,"12Oct2019,4:19pm",2020-03-24 14:53:02.024856,rosiedempsey93
Wipe Out,The Surfaris,"12Oct2019,4:17pm",2020-03-24 14:53:02.024856,rosiedempsey93
Light My Fire,The Doors,"12Oct2019,4:10pm",2020-03-24 14:53:02.024856,rosiedempsey93
I'm Five Years Ahead of My Time,The Third Bardo,"12Oct2019,4:08pm",2020-03-24 14:53:02.024856,rosiedempsey93
Gloria ,Them,"12Oct2019,4:05pm",2020-03-24 14:53:02.024856,rosiedempsey93
21st Century Schizoid Man,We Hunt Buffalo,"12Oct2019,4:01pm",2020-03-24 14:53:02.024856,rosiedempsey93
Gimme Shelter,The Rolling Stones,"12Oct2019,3:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
Debaser,Pixies,"12Oct2019,9:57am",2020-03-24 14:53:02.024856,rosiedempsey93
Drive,R.E.M.,"12Oct2019,12:22am",2020-03-24 14:53:02.024856,rosiedempsey93
Stand ,R.E.M.,"12Oct2019,12:18am",2020-03-24 14:53:02.024856,rosiedempsey93
How Soon Is Now? ,The Smiths,"12Oct2019,12:12am",2020-03-24 14:53:02.024856,rosiedempsey93
Do You Remember the First Time?,Pulp,"12Oct2019,12:07am",2020-03-24 14:53:02.024856,rosiedempsey93
That's Entertainment,The Jam,"12Oct2019,12:04am",2020-03-24 14:53:02.024856,rosiedempsey93
There's A Guy Works Down The Chip Shop Swears He's Elvis,Kirsty MacColl,"12Oct2019,12:01am",2020-03-24 14:53:02.024856,rosiedempsey93
Mrs. Robinson ,The Lemonheads,"11Oct2019,11:57pm",2020-03-24 14:53:02.024856,rosiedempsey93
Mrs. Robinson ,Simon & Garfunkel,"11Oct2019,11:53pm",2020-03-24 14:53:02.024856,rosiedempsey93
Longview,Green Day,"11Oct2019,11:49pm",2020-03-24 14:53:02.024856,rosiedempsey93
Song For Whoever,The Beautiful South,"11Oct2019,11:42pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fell in Love With a Girl,The White Stripes,"11Oct2019,11:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
Laid,James,"11Oct2019,11:38pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sonnet,The Verve,"11Oct2019,11:34pm",2020-03-24 14:53:02.024856,rosiedempsey93
A New England,Kirsty MacColl,"11Oct2019,11:30pm",2020-03-24 14:53:02.024856,rosiedempsey93
Linger,The Cranberries,"11Oct2019,11:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Don't Get Me Wrong ,Pretenders,"11Oct2019,11:21pm",2020-03-24 14:53:02.024856,rosiedempsey93
Man on the Moon,R.E.M.,"11Oct2019,9:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
Busted ,Johnny Cash,"11Oct2019,9:23pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Boy with the Thorn in His Side ,The Smiths,"11Oct2019,9:19pm",2020-03-24 14:53:02.024856,rosiedempsey93
Need You Around,Smoking Popes,"11Oct2019,9:16pm",2020-03-24 14:53:02.024856,rosiedempsey93
My Song,Jerry Cantrell,"11Oct2019,9:12pm",2020-03-24 14:53:02.024856,rosiedempsey93
L.A. Woman,The Doors,"11Oct2019,9:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
That Kiss,The Courteeners,"11Oct2019,9:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Kundalini Express,Love And Rockets,"11Oct2019,8:54pm",2020-03-24 14:53:02.024856,rosiedempsey93
When I Come Around,Green Day,"11Oct2019,8:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Rebel Rebel ,David Bowie,"11Oct2019,8:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
Running Up That Hill (A Deal With God),Kate Bush,"11Oct2019,8:41pm",2020-03-24 14:53:02.024856,rosiedempsey93
"You Just Haven't Earned It Yet, Baby",The Smiths,"11Oct2019,8:38pm",2020-03-24 14:53:02.024856,rosiedempsey93
Hello Today,Black Honey,"11Oct2019,8:35pm",2020-03-24 14:53:02.024856,rosiedempsey93
Bodysnatchers,Radiohead,"11Oct2019,8:31pm",2020-03-24 14:53:02.024856,rosiedempsey93
Just a Girl,No Doubt,"11Oct2019,8:28pm",2020-03-24 14:53:02.024856,rosiedempsey93
Can't Stand Losing You,The Police,"11Oct2019,8:25pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Wild Ones,Suede,"11Oct2019,8:20pm",2020-03-24 14:53:02.024856,rosiedempsey93
Perfect Day,Lou Reed,"11Oct2019,8:16pm",2020-03-24 14:53:02.024856,rosiedempsey93
Doesn't Remind Me,Audioslave,"11Oct2019,8:12pm",2020-03-24 14:53:02.024856,rosiedempsey93
Galazy 500,Reverend Horton Heat,"11Oct2019,8:08pm",2020-03-24 14:53:02.024856,rosiedempsey93
Stupid Girl,Garbage,"11Oct2019,8:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
Bite It You Scum,GG Allin,"11Oct2019,8:00pm",2020-03-24 14:53:02.024856,rosiedempsey93
Golden Gaze,Ian Brown,"11Oct2019,7:56pm",2020-03-24 14:53:02.024856,rosiedempsey93
Love Like Blood,Killing Joke,"11Oct2019,7:52pm",2020-03-24 14:53:02.024856,rosiedempsey93
Human Fly,The Cramps,"11Oct2019,7:50pm",2020-03-24 14:53:02.024856,rosiedempsey93
Smells Like Teen Spirit,Nirvana,"11Oct2019,7:44pm",2020-03-24 14:53:02.024856,rosiedempsey93
Love Is The Law,The Seahorses,"11Oct2019,7:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Lean On Me,The Housemartins,"11Oct2019,7:34pm",2020-03-24 14:53:02.024856,rosiedempsey93
Black Betty,Ram Jam,"11Oct2019,7:31pm",2020-03-24 14:53:02.024856,rosiedempsey93
Over It,Dinosaur Jr.,"11Oct2019,7:27pm",2020-03-24 14:53:02.024856,rosiedempsey93
Fly Away,Lenny Kravitz,"11Oct2019,7:23pm",2020-03-24 14:53:02.024856,rosiedempsey93
Orange Crush ,R.E.M.,"11Oct2019,7:19pm",2020-03-24 14:53:02.024856,rosiedempsey93
Under My Thumb,The Rolling Stones,"11Oct2019,7:15pm",2020-03-24 14:53:02.024856,rosiedempsey93
This Charming Man ,The Smiths,"11Oct2019,7:13pm",2020-03-24 14:53:02.024856,rosiedempsey93
Only Happy When It Rains,Garbage,"11Oct2019,7:09pm",2020-03-24 14:53:02.024856,rosiedempsey93
Closing Time,Semisonic,"11Oct2019,7:04pm",2020-03-24 14:53:02.024856,rosiedempsey93
Green Onions,Booker T. & the MG's,"11Oct2019,7:01pm",2020-03-24 14:53:02.024856,rosiedempsey93
Christine,The House of Love,"11Oct2019,6:57pm",2020-03-24 14:53:02.024856,rosiedempsey93
Take The Skinheads Bowling,Camper Van Beethoven,"11Oct2019,6:55pm",2020-03-24 14:53:02.024856,rosiedempsey93
Star ,David Bowie,"11Oct2019,6:51pm",2020-03-24 14:53:02.024856,rosiedempsey93
Awkward ,Fidlar,"11Oct2019,6:48pm",2020-03-24 14:53:02.024856,rosiedempsey93
Birdhouse in Your Soul,They Might Be Giants,"11Oct2019,6:45pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cool For Cats,Squeeze,"11Oct2019,6:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
Cool For Cats,Squeeze,"11Oct2019,6:37pm",2020-03-24 14:53:02.024856,rosiedempsey93
Psychosocial,Slipknot,"11Oct2019,6:32pm",2020-03-24 14:53:02.024856,rosiedempsey93
Duality,Slipknot,"11Oct2019,6:27pm",2020-03-24 14:53:02.024856,rosiedempsey93
Wait and Bleed,Slipknot,"11Oct2019,6:24pm",2020-03-24 14:53:02.024856,rosiedempsey93
Spit It Out,Slipknot,"11Oct2019,6:21pm",2020-03-24 14:53:02.024856,rosiedempsey93
Disasterpiece,Slipknot,"11Oct2019,6:15pm",2020-03-24 14:53:02.024856,rosiedempsey93
Left Behind,Slipknot,"11Oct2019,6:11pm",2020-03-24 14:53:02.024856,rosiedempsey93
Piece of Cake,Article 54,"11Oct2019,6:08pm",2020-03-24 14:53:02.024856,rosiedempsey93
I Alone,Live,"11Oct2019,12:10am",2020-03-24 14:53:02.024856,rosiedempsey93
Alone Again Or,The Damned,"11Oct2019,12:06am",2020-03-24 14:53:02.024856,rosiedempsey93
Take This Job and Shove It,Dead Kennedys,"10Oct2019,11:30am",2020-03-24 14:53:02.024856,rosiedempsey93
Forward to Death,Dead Kennedys,"10Oct2019,11:28am",2020-03-24 14:53:02.024856,rosiedempsey93
This Could Be Anywhere,Dead Kennedys,"10Oct2019,11:23am",2020-03-24 14:53:02.024856,rosiedempsey93
Terminal Preppie,Dead Kennedys,"10Oct2019,11:21am",2020-03-24 14:53:02.024856,rosiedempsey93
Pull My Strings,Dead Kennedys,"10Oct2019,11:15am",2020-03-24 14:53:02.024856,rosiedempsey93
Buzzbomb,Dead Kennedys,"10Oct2019,11:13am",2020-03-24 14:53:02.024856,rosiedempsey93
Hellnation,Dead Kennedys,"10Oct2019,11:13am",2020-03-24 14:53:02.024856,rosiedempsey93
I Fought the Law,Dead Kennedys,"10Oct2019,11:03am",2020-03-24 14:53:02.024856,rosiedempsey93
A Growing Boy Needs His Lunch,Dead Kennedys,"10Oct2019,10:57am",2020-03-24 14:53:02.024856,rosiedempsey93
Government Flu,Dead Kennedys,"10Oct2019,10:55am",2020-03-24 14:53:02.024856,rosiedempsey93
Too Drunk to Fuck,Dead Kennedys,"10Oct2019,10:52am",2020-03-24 14:53:02.024856,rosiedempsey93
Jock,Dead Kennedys,"10Oct2019,10:48am",2020-03-24 14:53:02.024856,rosiedempsey93
Forest Fire,Dead Kennedys,"10Oct2019,10:46am",2020-03-24 14:53:02.024856,rosiedempsey93
Police Truck,Dead Kennedys,"10Oct2019,10:43am",2020-03-24 14:53:02.024856,rosiedempsey93
Viva Las Vegas,Dead Kennedys,"10Oct2019,10:41am",2020-03-24 14:53:02.024856,rosiedempsey93
Moon Over Marin,Dead Kennedys,"10Oct2019,9:26am",2020-03-24 14:53:02.024856,rosiedempsey93
California Über Alles,Dead Kennedys,"10Oct2019,9:23am",2020-03-24 14:53:02.024856,rosiedempsey93
Soup Is Good Food,Dead Kennedys,"10Oct2019,9:19am",2020-03-24 14:53:02.024856,rosiedempsey93
Kill the Poor,Dead Kennedys,"10Oct2019,9:16am",2020-03-24 14:53:02.024856,rosiedempsey93
Nazi Punks Fuck Off,Dead Kennedys,"10Oct2019,9:14am",2020-03-24 14:53:02.024856,rosiedempsey93
Holiday in Cambodia,Dead Kennedys,"10Oct2019,9:11am",2020-03-24 14:53:02.024856,rosiedempsey93
Moon Over Marin,Dead Kennedys,"10Oct2019,9:07am",2020-03-24 14:53:02.024856,rosiedempsey93
My Life Is Starting Over Again,Teenage Fanclub & Jad Fair,"10Oct2019,8:29am",2020-03-24 14:53:02.024856,rosiedempsey93
Hobo Humpin' Slobo Babe,Whale,"10Oct2019,8:25am",2020-03-24 14:53:02.024856,rosiedempsey93
Cool For Cats,Squeeze,"10Oct2019,8:22am",2020-03-24 14:53:02.024856,rosiedempsey93
"Holland, 1945",Neutral Milk Hotel,"10Oct2019,8:19am",2020-03-24 14:53:02.024856,rosiedempsey93
Mistaken for Strangers,The National,"10Oct2019,8:15am",2020-03-24 14:53:02.024856,rosiedempsey93
Fuck the People,The Kills,"10Oct2019,8:11am",2020-03-24 14:53:02.024856,rosiedempsey93
Where It's At ,Beck,"9Oct2019,6:27pm",2020-03-24 14:53:02.024856,rosiedempsey93
No One Knows,Queens of the Stone Age,"9Oct2019,5:46pm",2020-03-24 14:53:02.024856,rosiedempsey93
Sour Girl,Stone Temple Pilots,"9Oct2019,5:40pm",2020-03-24 14:53:02.024856,rosiedempsey93
The Joker,Steve Miller Band,"9Oct2019,4:11pm",2020-03-24 14:53:02.024856,rosiedempsey93
