song,artist,play_time,download_time,username
Holiday in Cambodia,Dead Kennedys,9Oct12:28pm,2019-10-24 14:33:48.816240,rosiedempsey93
Holiday in Cambodia,Dead Kennedys,9Oct8:41am,2019-10-24 14:33:48.816240,rosiedempsey93
Graduate,Third Eye Blind,9Oct8:37am,2019-10-24 14:33:48.816240,rosiedempsey93
Sober,Fidlar,9Oct8:35am,2019-10-24 14:33:48.816240,rosiedempsey93
Time Bomb,Rancid,9Oct8:32am,2019-10-24 14:33:48.816240,rosiedempsey93
Bewitched,Beat Happening,9Oct8:29am,2019-10-24 14:33:48.816240,rosiedempsey93
Take The Skinheads Bowling,Camper Van Beethoven,9Oct8:25am,2019-10-24 14:33:48.816240,rosiedempsey93
Sub,New Order,9Oct8:20am,2019-10-24 14:33:48.816240,rosiedempsey93
Liberate,Slipknot,8Oct9:14pm,2019-10-24 14:33:48.816240,rosiedempsey93
Heaven Knows I'm Miserable Now ,The Smiths,8Oct9:10pm,2019-10-24 14:33:48.816240,rosiedempsey93
Days,Kirsty MacColl,8Oct9:10pm,2019-10-24 14:33:48.816240,rosiedempsey93
Days,Kirsty MacColl,8Oct9:07pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Walk the Line,Johnny Cash,8Oct9:04pm,2019-10-24 14:33:48.816240,rosiedempsey93
"Get Me Away from Here, I'm Dying",Belle and Sebastian,8Oct9:01pm,2019-10-24 14:33:48.816240,rosiedempsey93
Untitled ,The Saints,8Oct8:58pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Just Don't Know What to Do With Myself,The White Stripes,8Oct8:55pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Man Who Sold the World,Nirvana,8Oct8:51pm,2019-10-24 14:33:48.816240,rosiedempsey93
Rock 'n' Roll Suicide ,David Bowie,8Oct8:48pm,2019-10-24 14:33:48.816240,rosiedempsey93
Plateau,Nirvana,8Oct8:45pm,2019-10-24 14:33:48.816240,rosiedempsey93
Pearly,Cocteau Twins,8Oct8:40pm,2019-10-24 14:33:48.816240,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,8Oct8:38pm,2019-10-24 14:33:48.816240,rosiedempsey93
Duality,Slipknot,8Oct2:41pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Fight Song,Marilyn Manson,8Oct2:38pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shimmy,System of a Down,8Oct2:36pm,2019-10-24 14:33:48.816240,rosiedempsey93
Welcome to Paradise,Green Day,8Oct2:32pm,2019-10-24 14:33:48.816240,rosiedempsey93
Teenagers From Mars,Misfits,8Oct2:32pm,2019-10-24 14:33:48.816240,rosiedempsey93
Teenagers From Mars,Misfits,8Oct2:29pm,2019-10-24 14:33:48.816240,rosiedempsey93
I'm Not Okay (I Promise),My Chemical Romance,8Oct2:29pm,2019-10-24 14:33:48.816240,rosiedempsey93
I'm Not Okay (I Promise),My Chemical Romance,8Oct2:26pm,2019-10-24 14:33:48.816240,rosiedempsey93
She Hates Me,Puddle of Mudd,8Oct2:23pm,2019-10-24 14:33:48.816240,rosiedempsey93
Mudshovel,Staind,8Oct2:18pm,2019-10-24 14:33:48.816240,rosiedempsey93
I'm Shipping Up to Boston,Dropkick Murphys,8Oct2:15pm,2019-10-24 14:33:48.816240,rosiedempsey93
Drain The Blood,The Distillers,8Oct2:11pm,2019-10-24 14:33:48.816240,rosiedempsey93
Holiday in Cambodia,Dead Kennedys,8Oct2:07pm,2019-10-24 14:33:48.816240,rosiedempsey93
Dammit,blink-182,8Oct2:04pm,2019-10-24 14:33:48.816240,rosiedempsey93
Self Esteem,The Offspring,8Oct2:00pm,2019-10-24 14:33:48.816240,rosiedempsey93
Ace of Spades,Motörhead,8Oct1:57pm,2019-10-24 14:33:48.816240,rosiedempsey93
Ten Thousand Fists,Disturbed,8Oct1:53pm,2019-10-24 14:33:48.816240,rosiedempsey93
Coming Undone,Korn,8Oct1:50pm,2019-10-24 14:33:48.816240,rosiedempsey93
Basket Case,Green Day,8Oct1:46pm,2019-10-24 14:33:48.816240,rosiedempsey93
mOBSCENE,Marilyn Manson,8Oct1:43pm,2019-10-24 14:33:48.816240,rosiedempsey93
Violent Pornography,System of a Down,8Oct1:39pm,2019-10-24 14:33:48.816240,rosiedempsey93
I'm Not Okay (I Promise),My Chemical Romance,8Oct1:34pm,2019-10-24 14:33:48.816240,rosiedempsey93
Mudshovel,Staind,8Oct1:25pm,2019-10-24 14:33:48.816240,rosiedempsey93
Mudshovel,Staind,8Oct8:34am,2019-10-24 14:33:48.816240,rosiedempsey93
Ugly ,Violent Femmes,8Oct8:31am,2019-10-24 14:33:48.816240,rosiedempsey93
Freak,Silverchair,8Oct8:27am,2019-10-24 14:33:48.816240,rosiedempsey93
Plush,Stone Temple Pilots,8Oct8:22am,2019-10-24 14:33:48.816240,rosiedempsey93
I'll Stick Around,Foo Fighters,8Oct8:18am,2019-10-24 14:33:48.816240,rosiedempsey93
If You Can't Give Me Love ,Suzi Quatro,8Oct8:14am,2019-10-24 14:33:48.816240,rosiedempsey93
Every You Every Me,Placebo,8Oct8:10am,2019-10-24 14:33:48.816240,rosiedempsey93
C'mon C'mon,The Von Bondies,7Oct11:10pm,2019-10-24 14:33:48.816240,rosiedempsey93
Falling Away From Me,Korn,7Oct11:05pm,2019-10-24 14:33:48.816240,rosiedempsey93
Kingdom of Rust,Doves,7Oct11:00pm,2019-10-24 14:33:48.816240,rosiedempsey93
Alone Again Or,The Damned,7Oct10:56pm,2019-10-24 14:33:48.816240,rosiedempsey93
The People Who Grinned Themselves To Death,The Housemartins,7Oct10:56pm,2019-10-24 14:33:48.816240,rosiedempsey93
The People Who Grinned Themselves To Death,The Housemartins,7Oct10:52pm,2019-10-24 14:33:48.816240,rosiedempsey93
Hooked on a Feeling,Blue Swede,7Oct10:49pm,2019-10-24 14:33:48.816240,rosiedempsey93
Hungry Like the Wolf ,Duran Duran,7Oct10:46pm,2019-10-24 14:33:48.816240,rosiedempsey93
Call Me,Blondie,7Oct10:42pm,2019-10-24 14:33:48.816240,rosiedempsey93
Knockin' on Heaven's Door ,Bob Dylan,7Oct10:40pm,2019-10-24 14:33:48.816240,rosiedempsey93
Get Over You,The Undertones,7Oct10:37pm,2019-10-24 14:33:48.816240,rosiedempsey93
Velouria,Pixies,7Oct10:33pm,2019-10-24 14:33:48.816240,rosiedempsey93
Female of the Species,Space,7Oct10:30pm,2019-10-24 14:33:48.816240,rosiedempsey93
Head On,Pixies,7Oct10:28pm,2019-10-24 14:33:48.816240,rosiedempsey93
You Keep It All In,The Beautiful South,7Oct10:25pm,2019-10-24 14:33:48.816240,rosiedempsey93
Some Girls Are Bigger Than Others ,The Smiths,7Oct10:21pm,2019-10-24 14:33:48.816240,rosiedempsey93
Unhappy Birthday ,The Smiths,7Oct10:21pm,2019-10-24 14:33:48.816240,rosiedempsey93
Son of a Gun,The La's,7Oct10:17pm,2019-10-24 14:33:48.816240,rosiedempsey93
American Girl,Tom Petty and The Heartbreakers,7Oct10:13pm,2019-10-24 14:33:48.816240,rosiedempsey93
Banquet,Bloc Party,7Oct10:09pm,2019-10-24 14:33:48.816240,rosiedempsey93
Money Changes Everything ,The Smiths,7Oct10:05pm,2019-10-24 14:33:48.816240,rosiedempsey93
Sitting On A Fence,The Housemartins,7Oct10:02pm,2019-10-24 14:33:48.816240,rosiedempsey93
Fast Cars ,Buzzcocks,7Oct9:59pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Times They Are a,Bob Dylan,7Oct9:56pm,2019-10-24 14:33:48.816240,rosiedempsey93
"Frankly, Mr. Shankly ",The Smiths,7Oct9:54pm,2019-10-24 14:33:48.816240,rosiedempsey93
Touch Me,The Doors,7Oct9:51pm,2019-10-24 14:33:48.816240,rosiedempsey93
Bide Your Time,The Courteeners,7Oct9:47pm,2019-10-24 14:33:48.816240,rosiedempsey93
Nothing To Be Done,The Pastels,7Oct9:43pm,2019-10-24 14:33:48.816240,rosiedempsey93
Making Plans for Nigel,XTC,7Oct9:39pm,2019-10-24 14:33:48.816240,rosiedempsey93
Modern Guilt,Beck,7Oct9:36pm,2019-10-24 14:33:48.816240,rosiedempsey93
No Rain,Blind Melon,7Oct9:32pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Walk the Line,Johnny Cash,7Oct9:29pm,2019-10-24 14:33:48.816240,rosiedempsey93
Something To Talk About,Badly Drawn Boy,7Oct9:25pm,2019-10-24 14:33:48.816240,rosiedempsey93
Black Steel,Tricky,7Oct9:20pm,2019-10-24 14:33:48.816240,rosiedempsey93
All Along the Watchtower,Bob Dylan,7Oct9:17pm,2019-10-24 14:33:48.816240,rosiedempsey93
Pass It On,The Coral,7Oct9:15pm,2019-10-24 14:33:48.816240,rosiedempsey93
Jeremy,Pearl Jam,7Oct9:10pm,2019-10-24 14:33:48.816240,rosiedempsey93
Cherub Rock ,The Smashing Pumpkins,7Oct9:02pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Wouldn't Believe Your Radio,Stereophonics,7Oct8:58pm,2019-10-24 14:33:48.816240,rosiedempsey93
Jacqueline,The Coral,7Oct8:55pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Alone,Live,7Oct8:51pm,2019-10-24 14:33:48.816240,rosiedempsey93
Bill McCai,The Coral,7Oct8:48pm,2019-10-24 14:33:48.816240,rosiedempsey93
Harborcoat,R.E.M.,7Oct8:44pm,2019-10-24 14:33:48.816240,rosiedempsey93
"What's the Frequency, Kenneth?",R.E.M.,7Oct8:40pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shining Light ,Ash,7Oct8:35pm,2019-10-24 14:33:48.816240,rosiedempsey93
Soul Love ,David Bowie,7Oct8:32pm,2019-10-24 14:33:48.816240,rosiedempsey93
Go Your Own Way ,Fleetwood Mac,7Oct8:28pm,2019-10-24 14:33:48.816240,rosiedempsey93
A Little Time,The Beautiful South,7Oct8:25pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shitlist,L7,7Oct8:22pm,2019-10-24 14:33:48.816240,rosiedempsey93
Brown Sugar ,The Rolling Stones,7Oct8:18pm,2019-10-24 14:33:48.816240,rosiedempsey93
Floyd the Barber ,Nirvana,7Oct8:16pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Size Of A Cow,The Wonder Stuff,7Oct8:12pm,2019-10-24 14:33:48.816240,rosiedempsey93
War Pigs,Black Sabbath,7Oct8:04pm,2019-10-24 14:33:48.816240,rosiedempsey93
Calling Occupants Of Interplanetary Craft,Babes in Toyland,7Oct8:00pm,2019-10-24 14:33:48.816240,rosiedempsey93
Low,Cracker,7Oct7:55pm,2019-10-24 14:33:48.816240,rosiedempsey93
Deceptacon,Le Tigre,7Oct7:50pm,2019-10-24 14:33:48.816240,rosiedempsey93
Come Out And Play (Keep ‘Em Separated),The Offspring,7Oct7:46pm,2019-10-24 14:33:48.816240,rosiedempsey93
Into the Groovey,Ciccone Youth,7Oct7:42pm,2019-10-24 14:33:48.816240,rosiedempsey93
Drain You,Nirvana,7Oct7:38pm,2019-10-24 14:33:48.816240,rosiedempsey93
Give It Away,Red Hot Chili Peppers,7Oct7:33pm,2019-10-24 14:33:48.816240,rosiedempsey93
She Sells Sanctuary (2009 Re,The Cult,7Oct7:28pm,2019-10-24 14:33:48.816240,rosiedempsey93
Vote 'em Out,Willie Nelson,7Oct7:25pm,2019-10-24 14:33:48.816240,rosiedempsey93
Queen Bitch ,David Bowie,7Oct7:22pm,2019-10-24 14:33:48.816240,rosiedempsey93
It's the End of the World as We Know It (and I Feel Fine),R.E.M.,7Oct7:18pm,2019-10-24 14:33:48.816240,rosiedempsey93
Smiths Disco,The Courteeners,7Oct7:15pm,2019-10-24 14:33:48.816240,rosiedempsey93
Harness Your Hopes,Pavement,7Oct7:11pm,2019-10-24 14:33:48.816240,rosiedempsey93
Goin' Back,The Byrds,7Oct7:07pm,2019-10-24 14:33:48.816240,rosiedempsey93
Dancing Barefoot,Patti Smith,7Oct7:03pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shoot You Down ,The Stone Roses,7Oct6:59pm,2019-10-24 14:33:48.816240,rosiedempsey93
Kool Thing,Sonic Youth,7Oct2:55pm,2019-10-24 14:33:48.816240,rosiedempsey93
It's Getting Boring By The Sea,Blood Red Shoes,7Oct2:52pm,2019-10-24 14:33:48.816240,rosiedempsey93
Soldier Girl,The Polyphonic Spree,7Oct2:45pm,2019-10-24 14:33:48.816240,rosiedempsey93
Wetsuit,The Vaccines,7Oct2:41pm,2019-10-24 14:33:48.816240,rosiedempsey93
Oh! You Pretty Things ,David Bowie,7Oct2:37pm,2019-10-24 14:33:48.816240,rosiedempsey93
Under the Bridge,Red Hot Chili Peppers,7Oct2:33pm,2019-10-24 14:33:48.816240,rosiedempsey93
Joy Division Oven Gloves,Half Man Half Biscuit,7Oct2:30pm,2019-10-24 14:33:48.816240,rosiedempsey93
Pump It Up,Elvis Costello & The Attractions,7Oct2:26pm,2019-10-24 14:33:48.816240,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,7Oct2:24pm,2019-10-24 14:33:48.816240,rosiedempsey93
Bang ,Blur,7Oct9:08am,2019-10-24 14:33:48.816240,rosiedempsey93
Dirty Jeans,Magic Dirt,7Oct9:04am,2019-10-24 14:33:48.816240,rosiedempsey93
Man in Black,Johnny Cash,7Oct9:01am,2019-10-24 14:33:48.816240,rosiedempsey93
Get On Our Own ,Buzzcocks,7Oct9:00am,2019-10-24 14:33:48.816240,rosiedempsey93
Get On Our Own ,Buzzcocks,7Oct8:58am,2019-10-24 14:33:48.816240,rosiedempsey93
Kitty,The Presidents of the United States of America,7Oct8:54am,2019-10-24 14:33:48.816240,rosiedempsey93
There is a Light That Never Goes Out,Dum Dum Girls,7Oct8:51am,2019-10-24 14:33:48.816240,rosiedempsey93
There is a Light That Never Goes Out,Dum Dum Girls,7Oct8:47am,2019-10-24 14:33:48.816240,rosiedempsey93
Kitty,The Presidents of the United States of America,7Oct8:43am,2019-10-24 14:33:48.816240,rosiedempsey93
Kitty,The Presidents of the United States of America,7Oct8:39am,2019-10-24 14:33:48.816240,rosiedempsey93
True Love Will Find You In The End,Daniel Johnston,7Oct8:36am,2019-10-24 14:33:48.816240,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,7Oct8:31am,2019-10-24 14:33:48.816240,rosiedempsey93
Mrs. Robinson ,The Lemonheads,7Oct8:27am,2019-10-24 14:33:48.816240,rosiedempsey93
Moon Over Marin,Dead Kennedys,7Oct8:27am,2019-10-24 14:33:48.816240,rosiedempsey93
Sleepy Time Time ,Cream,6Oct6:06pm,2019-10-24 14:33:48.816240,rosiedempsey93
Dreaming,Cream,6Oct6:04pm,2019-10-24 14:33:48.816240,rosiedempsey93
SWLABR,Cream,6Oct6:01pm,2019-10-24 14:33:48.816240,rosiedempsey93
Sitting On Top Of The World,Cream,6Oct5:56pm,2019-10-24 14:33:48.816240,rosiedempsey93
Politician,Cream,6Oct5:52pm,2019-10-24 14:33:48.816240,rosiedempsey93
Eric Clapton Interview,Cream,6Oct5:51pm,2019-10-24 14:33:48.816240,rosiedempsey93
Eric Clapton Interview,Cream,6Oct5:50pm,2019-10-24 14:33:48.816240,rosiedempsey93
Crossroads ,Cream,6Oct5:46pm,2019-10-24 14:33:48.816240,rosiedempsey93
Passing The Time,Cream,6Oct5:41pm,2019-10-24 14:33:48.816240,rosiedempsey93
Badge,Cream,6Oct5:39pm,2019-10-24 14:33:48.816240,rosiedempsey93
N.S.U.,Cream,6Oct5:39pm,2019-10-24 14:33:48.816240,rosiedempsey93
N.S.U.,Cream,6Oct5:36pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Coffee Song ,Cream,6Oct5:33pm,2019-10-24 14:33:48.816240,rosiedempsey93
Wrapping Paper,Cream,6Oct5:30pm,2019-10-24 14:33:48.816240,rosiedempsey93
Anyone For Tennis,Cream,6Oct5:28pm,2019-10-24 14:33:48.816240,rosiedempsey93
Toad,Cream,6Oct5:23pm,2019-10-24 14:33:48.816240,rosiedempsey93
Stormy Monday ,Cream,6Oct5:14pm,2019-10-24 14:33:48.816240,rosiedempsey93
Dance the Night Away,Cream,6Oct5:11pm,2019-10-24 14:33:48.816240,rosiedempsey93
Rock & Roll Queen,The Subways,6Oct5:02pm,2019-10-24 14:33:48.816240,rosiedempsey93
Down With the Sickness,Disturbed,6Oct4:58pm,2019-10-24 14:33:48.816240,rosiedempsey93
Sweat Loaf,Butthole Surfers,6Oct4:51pm,2019-10-24 14:33:48.816240,rosiedempsey93
Cannonball,The Breeders,6Oct4:48pm,2019-10-24 14:33:48.816240,rosiedempsey93
Man in Black,Johnny Cash,6Oct4:45pm,2019-10-24 14:33:48.816240,rosiedempsey93
Radiation Vibe,Fountains of Wayne,6Oct4:41pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Still Miss Someone ,Johnny Cash,6Oct4:39pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Need ,Buzzcocks,6Oct4:37pm,2019-10-24 14:33:48.816240,rosiedempsey93
Tipp City,The Amps,6Oct4:35pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shake Some Action,Flamin' Groovies,6Oct4:30pm,2019-10-24 14:33:48.816240,rosiedempsey93
Atomic,Sleeper,6Oct4:25pm,2019-10-24 14:33:48.816240,rosiedempsey93
Sticks 'n' Stones,Jamie T,6Oct4:21pm,2019-10-24 14:33:48.816240,rosiedempsey93
Why Can't I Touch It? ,Buzzcocks,6Oct4:14pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shipbuilding ,Robert Wyatt,6Oct4:11pm,2019-10-24 14:33:48.816240,rosiedempsey93
Secret Kiss,The Coral,6Oct4:08pm,2019-10-24 14:33:48.816240,rosiedempsey93
No Excuses,Alice in Chains,6Oct4:04pm,2019-10-24 14:33:48.816240,rosiedempsey93
1049 Gotho,Idles,6Oct4:00pm,2019-10-24 14:33:48.816240,rosiedempsey93
Superstar,Sonic Youth,6Oct3:56pm,2019-10-24 14:33:48.816240,rosiedempsey93
Come as You Are,Nirvana,6Oct3:52pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Sound Of The Suburbs,The Members,6Oct3:48pm,2019-10-24 14:33:48.816240,rosiedempsey93
Sheepdog,Mando Diao,6Oct3:44pm,2019-10-24 14:33:48.816240,rosiedempsey93
Woman,Wolfmother,6Oct3:41pm,2019-10-24 14:33:48.816240,rosiedempsey93
Story of an Artist,Daniel Johnston,6Oct3:36pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Dreams of Children,The Jam,6Oct3:33pm,2019-10-24 14:33:48.816240,rosiedempsey93
Vasoline,Stone Temple Pilots,6Oct3:30pm,2019-10-24 14:33:48.816240,rosiedempsey93
King Flute,Guided by Voices,6Oct3:29pm,2019-10-24 14:33:48.816240,rosiedempsey93
My Girl,Madness,6Oct3:26pm,2019-10-24 14:33:48.816240,rosiedempsey93
Will You Smile Again?,...And You Will Know Us by the Trail of Dead,6Oct3:19pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Am The Fly ,Wire,6Oct3:16pm,2019-10-24 14:33:48.816240,rosiedempsey93
Thinking About You,Radiohead,6Oct3:13pm,2019-10-24 14:33:48.816240,rosiedempsey93
Daydream ,The Smashing Pumpkins,6Oct3:10pm,2019-10-24 14:33:48.816240,rosiedempsey93
Longview,Green Day,6Oct3:06pm,2019-10-24 14:33:48.816240,rosiedempsey93
Get the Message ,Electronic,6Oct3:01pm,2019-10-24 14:33:48.816240,rosiedempsey93
Sweet Dreams,Roy Buchanan,6Oct2:57pm,2019-10-24 14:33:48.816240,rosiedempsey93
I Want You to Want Me,Cheap Trick,6Oct2:54pm,2019-10-24 14:33:48.816240,rosiedempsey93
L.A. Woman,The Doors,6Oct2:46pm,2019-10-24 14:33:48.816240,rosiedempsey93
My Life Is Starting Over Again,Daniel Johnston,6Oct2:44pm,2019-10-24 14:33:48.816240,rosiedempsey93
Imitation of Life,R.E.M.,6Oct2:40pm,2019-10-24 14:33:48.816240,rosiedempsey93
Rich,Yeah Yeah Yeahs,6Oct2:36pm,2019-10-24 14:33:48.816240,rosiedempsey93
Back to the Old House ,The Smiths,6Oct2:33pm,2019-10-24 14:33:48.816240,rosiedempsey93
In the Morning,The Coral,6Oct2:31pm,2019-10-24 14:33:48.816240,rosiedempsey93
Digital,Joy Division,6Oct2:27pm,2019-10-24 14:33:48.816240,rosiedempsey93
Pack Yr Romantic Mind,Stereolab,6Oct2:22pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shakespeare's Sister ,The Smiths,6Oct2:20pm,2019-10-24 14:33:48.816240,rosiedempsey93
Lazy Line Painter Jane,Belle and Sebastian,6Oct2:14pm,2019-10-24 14:33:48.816240,rosiedempsey93
Creep,Radiohead,6Oct2:10pm,2019-10-24 14:33:48.816240,rosiedempsey93
London Calling ,The Clash,6Oct2:07pm,2019-10-24 14:33:48.816240,rosiedempsey93
True Love Will Find You In The End,Daniel Johnston,6Oct2:05pm,2019-10-24 14:33:48.816240,rosiedempsey93
Inbetweener,Sleeper,5Oct5:46pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Yeah Yeah Yeah Song,The Flaming Lips,5Oct5:42pm,2019-10-24 14:33:48.816240,rosiedempsey93
Superstar,Carpenters,5Oct5:39pm,2019-10-24 14:33:48.816240,rosiedempsey93
Going Down To Liverpool,The Bangles,5Oct5:35pm,2019-10-24 14:33:48.816240,rosiedempsey93
Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),Carpenters,5Oct5:27pm,2019-10-24 14:33:48.816240,rosiedempsey93
Mr Understanding,Pete and the Pirates,5Oct5:24pm,2019-10-24 14:33:48.816240,rosiedempsey93
Calling Occupants Of Interplanetary Craft (The Recognized Anthem Of World Contact Day),Carpenters,5Oct5:17pm,2019-10-24 14:33:48.816240,rosiedempsey93
Harness Your Hopes,Pavement,5Oct5:13pm,2019-10-24 14:33:48.816240,rosiedempsey93
Gold Soundz,Pavement,5Oct5:10pm,2019-10-24 14:33:48.816240,rosiedempsey93
Stereo,Pavement,5Oct5:07pm,2019-10-24 14:33:48.816240,rosiedempsey93
Old to Begin,Pavement,5Oct5:04pm,2019-10-24 14:33:48.816240,rosiedempsey93
Cut Your Hair,Pavement,5Oct5:00pm,2019-10-24 14:33:48.816240,rosiedempsey93
Chevy (Old to Begin),Pavement,5Oct4:56pm,2019-10-24 14:33:48.816240,rosiedempsey93
Unfair,Pavement,5Oct4:53pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shady Lane/J vs. S,Pavement,5Oct4:50pm,2019-10-24 14:33:48.816240,rosiedempsey93
Motorcycle Emptiness,Manic Street Preachers,4Oct7:28pm,2019-10-24 14:33:48.816240,rosiedempsey93
Atmosphere,Joy Division,4Oct7:24pm,2019-10-24 14:33:48.816240,rosiedempsey93
Sunny Afternoon ,The Kinks,4Oct7:20pm,2019-10-24 14:33:48.816240,rosiedempsey93
Shady Lane/J vs. S,Pavement,4Oct7:17pm,2019-10-24 14:33:48.816240,rosiedempsey93
Freak Scene,Dinosaur Jr.,4Oct6:53pm,2019-10-24 14:33:48.816240,rosiedempsey93
Babooshka,Kate Bush,4Oct6:50pm,2019-10-24 14:33:48.816240,rosiedempsey93
Careful ,Television,4Oct6:46pm,2019-10-24 14:33:48.816240,rosiedempsey93
The Shining,Badly Drawn Boy,4Oct6:41pm,2019-10-24 14:33:48.816240,rosiedempsey93
Kooks ,David Bowie,4Oct6:38pm,2019-10-24 14:33:48.816240,rosiedempsey93
My Life Is Starting Over Again,Teenage Fanclub & Jad Fair,4Oct6:36pm,2019-10-24 14:33:48.816240,rosiedempsey93
Caught By The River,Doves,4Oct10:29am,2019-10-24 14:33:48.816240,rosiedempsey93
Big Long Now,Nirvana,4Oct10:24am,2019-10-24 14:33:48.816240,rosiedempsey93
Mass Romantic,The New Pornographers,4Oct10:20am,2019-10-24 14:33:48.816240,rosiedempsey93
Teenage Whore,Hole,4Oct10:17am,2019-10-24 14:33:48.816240,rosiedempsey93
Criminal,Fiona Apple,4Oct10:11am,2019-10-24 14:33:48.816240,rosiedempsey93
Comin' Up from Behind,Marcy Playground,4Oct10:08am,2019-10-24 14:33:48.816240,rosiedempsey93
Stay Away,Nirvana,4Oct10:04am,2019-10-24 14:33:48.816240,rosiedempsey93
There Goes My Gun,Pixies,4Oct10:02am,2019-10-24 14:33:48.816240,rosiedempsey93
The Blues Are Still Blue,Belle and Sebastian,4Oct9:58am,2019-10-24 14:33:48.816240,rosiedempsey93
Feeling a Moment,Feeder,4Oct9:54am,2019-10-24 14:33:48.816240,rosiedempsey93
Babies,Pulp,4Oct9:50am,2019-10-24 14:33:48.816240,rosiedempsey93
Folsom Prison Blues ,Johnny Cash,4Oct9:47am,2019-10-24 14:33:48.816240,rosiedempsey93
Rumble,Link Wray,4Oct9:45am,2019-10-24 14:33:48.816240,rosiedempsey93
Ghost Town ,The Specials,4Oct9:45am,2019-10-24 14:33:48.816240,rosiedempsey93
Temptation,New Order,4Oct9:33am,2019-10-24 14:33:48.816240,rosiedempsey93
A Whiter Shade of Pale ,Procol Harum,4Oct9:29am,2019-10-24 14:33:48.816240,rosiedempsey93
When the Sun Goes Down,Arctic Monkeys,4Oct9:26am,2019-10-24 14:33:48.816240,rosiedempsey93
The Headmaster Ritual ,The Smiths,4Oct9:21am,2019-10-24 14:33:48.816240,rosiedempsey93
(I'm Not Your) Steppin' Stone ,The Monkees,4Oct9:18am,2019-10-24 14:33:48.816240,rosiedempsey93
Chop Suey!,System of a Down,4Oct9:15am,2019-10-24 14:33:48.816240,rosiedempsey93
Feel the Pain,Dinosaur Jr.,4Oct9:11am,2019-10-24 14:33:48.816240,rosiedempsey93
The Eton Rifles ,The Jam,4Oct9:07am,2019-10-24 14:33:48.816240,rosiedempsey93
Hotel Yorba,The White Stripes,4Oct9:05am,2019-10-24 14:33:48.816240,rosiedempsey93
Stand ,R.E.M.,4Oct9:01am,2019-10-24 14:33:48.816240,rosiedempsey93
Love Buzz ,Nirvana,4Oct8:58am,2019-10-24 14:33:48.816240,rosiedempsey93
Jimmy Jimmy,The Undertones,4Oct8:55am,2019-10-24 14:33:48.816240,rosiedempsey93
Keep Slipping Away,A Place to Bury Strangers,4Oct8:50am,2019-10-24 14:33:48.816240,rosiedempsey93
Just,Radiohead,4Oct8:46am,2019-10-24 14:33:48.816240,rosiedempsey93
Big River,Johnny Cash,4Oct8:43am,2019-10-24 14:33:48.816240,rosiedempsey93
Novocaine for the Soul,Eels,4Oct8:40am,2019-10-24 14:33:48.816240,rosiedempsey93
Gloria: In Excelsis Deo,Patti Smith,4Oct8:34am,2019-10-24 14:33:48.816240,rosiedempsey93
Teenage Kicks,The Undertones,4Oct8:15am,2019-10-24 14:33:48.816240,rosiedempsey93
Two Princes,Spin Doctors,4Oct8:10am,2019-10-24 14:33:48.816240,rosiedempsey93
White Limo,Foo Fighters,4Oct8:10am,2019-10-24 14:33:48.816240,rosiedempsey93
Sheila Take a Bow ,The Smiths,4Oct8:06am,2019-10-24 14:33:48.816240,rosiedempsey93
Like Eating Glass,Bloc Party,4Oct8:04am,2019-10-24 14:33:48.816240,rosiedempsey93
Hurt,Johnny Cash,4Oct7:59am,2019-10-24 14:33:48.816240,rosiedempsey93
Salvation,The Cranberries,4Oct7:56am,2019-10-24 14:33:48.816240,rosiedempsey93
I'm Shipping Up to Boston,Dropkick Murphys,4Oct7:53am,2019-10-24 14:33:48.816240,rosiedempsey93
Moon Over Marin,Dead Kennedys,4Oct7:46am,2019-10-24 14:33:48.816240,rosiedempsey93
Brimful Of Asha,Cornershop,3Oct6:59pm,2019-10-24 14:33:48.816240,rosiedempsey93
